Unnamed: 0,label,tweet
20425,1,rt schoolfess bros hoe except chick cloth everywher
20426,1,rt schoolfess ex girlfriend tell peopl sell pill coke retweet shes bitch durant hs
20427,1,rt said thin mint bitch
20428,0,rt scottiken settl ding dong far superior twinki
20429,0,rt scottvtraci abuyazidmuawiya congratul reinforc stereotyp insecur uneduc uncivil
20430,1,rt blatant believ men look creepi shit ghetto ass mustach
20431,1,rt cinco de mind yo damn busi bitch
20432,1,rt scress dfkinlop lmfaooo bitch tongu longer nigga dick
20433,0,rt seanmdav sinc know your wonder blakehounshel cracker barrel place buy barrel full cracker
20434,1,rt dont gang bang ho jus gang bang hoe
20435,1,rt melo bitch leav well lebron jus bitch regardless lol
20436,1,rt sometim listen amp revisit old album often amp skim bitch make sure keep
20437,1,rt semperfiibitch farra teen mom sex tape pornhub lmao hoe ass
20438,0,rt sepinwal day simpson marathon dog get exit best consecut
20439,1,rt shabbashon thoughtsofrandi almost ran fine red bitch damn lol
20440,1,rt shaelynspacyyi shaelynspacyyi trash
20441,0,rt shakiraevanss critic amanda say n word sure dont make joke sexual assault dont trash
20442,1,rt shananigan shade shut bitch ass
20443,1,rt shanequabullock meet bitch mansionelan
20444,1,rt shantelb know bitch sell pussi
20445,1,rt shantybear bitch entertain caus alway seem busi
20446,1,rt jessica ass dont need liquior bitch drink forget everyth next day never
20447,1,rt shayconnnor u aint sailor moon bitch
20449,1,rt fuck islam state kill
20450,1,rt shelbieperdu instagram need stop bitch
20451,1,rt shikeattik hate bitch constant call ugli shit annoy man
20452,1,rt shikeattik nah bitch aint gone go want back minut later im play notic
20453,1,rt shikeattik pussi nigga dont get pussi nigga
20454,1,rt shikeattik neighborhood freak throw pussi dont catch
20455,1,rt shitballshonkey watch follow drop like fli start see shit made upset lol take salt bitch
20456,1,rt shonni momma talm bout kid parti parent tf duh would think ok pussi pop
20457,1,rt shoulderleen new york bitch like thatnycshit bitchesbelik newyorkgirlsbelik hoodbitch
20458,0,rt sickipedia drove daughter guinea pig vet morn im quit handi new callaway golf club sickipedia
20459,1,rt sidneeyrose fuckin skyler white bitch
20460,1,rt silentmus happi monday bitch want know yes dont ever fuck forget amaz strong
20461,1,rt silentmus overthink fuck simplest thing lighten bitch
20462,1,rt simplyal xonayyy well aint bout bitch
20463,0,rt simplyforkick quan help everyon random question comput stuff one oop grs someth aint right
20464,1,rt sisssyhaymaan brush guy compliment boyfriend your bitch
20465,1,rt skankymunt piss shower check yellow leg
20466,0,rt skullmand call dark cold damn charli brown
20467,0,rt lot great oldi check memori yanke rose today pm pm eastern
20468,1,rt skyerey lol dont fuck mani call bitch
20469,1,rt skyerey hoe man dont need though need pick mine back
20470,1,rt skyerey text someon pussi good amp sorri wrong number quot
20471,1,rt skyerey that make fat bitch sleep night
20472,1,rt slbgngeddi slbgngeddi shit nigga dont complain got room hella nude trueeee ill
20473,1,rt slbgngeddi boy im retard time
20474,1,rt slbgngeddi whitethunduh bitch spoil
20475,1,rt slimthugga u nurs blaccston slimthugga clown boy music trash dare say someth back buri
20476,1,rt slinkjohnson think imma patent dispos douch ketchup type packag bitch sanitari discreet hoe
20477,1,rt slllick trey songz repli nicki minaj gtgtgtgt nigga spoke truth look ass bitch lmao knew someon gonna
20478,0,rt sluggern derek jeter use hit walkoff singl final yanke stadium atbat imag via mlbauthent
20479,1,rt smithmuffin gradeschool danc tri worm impress bitch slam dick unforgiv
20480,1,rt uceina poli ratchet cant stand poli bitch general loud annoy talk much
20481,1,rt socass socass sang beaner
20482,1,rt sofancyy hoe gone hoe
20483,1,rt sofancyy swear hoe aint got noth
20484,1,rt sofpizzi hate bitch think shit bitch basic
20485,0,rt sofuckingswazy mayonnais color benz push miracl whip
20486,1,rt sonupqp llamf cumin wit better bar alreadi bitch boiz yall dun fukd da way
20487,0,rt sorryimalex start tweet hashtag theyr trash
20488,0,rt sorryimalex rted alex ramo aka trash gain
20489,1,rt sorryimalex got call faggot buy girl tom im gonna fuck person ass
20490,0,rt sorryimalex im back caus dont wanna see boy lose trash
20491,1,rt sorryimalex idkmadz tbh ive seen recess monkey bar busi get beat lol talk rate
20492,1,rt souljaboy kmichell beef bitch ur pussi smell like beef
20493,1,rt souljaboy kmichell crank shitti pussi yuuuuuuuuuaaaaaaa
20494,1,rt souljaboy kmichell ur pussi smell like dumpster juic
20496,1,rt souljaboy aint got time stupid bitch
20497,1,rt souljaboy k michell pussi smell like shit
20498,0,rt southernshirt thing need life comfi shirt oreo southernshirt
20499,1,rt spiffytwiley vintagemonro bitch gorgeous
20500,1,rt got twitter facebook amp instagram fuk yuh mean send u pic bitch better download avi
20501,0,rt sportspickl yanke didnt want russel martin sign pirat year ago pirat made backtoback
20502,0,rt sportswithjohn dani alv use new gray hair talk yellow card tell refere humbl senior
20503,0,rt spur birdit planeit supermanu nbasuperhero
20504,1,rt squarebutt dont got problem smack bitch
20505,1,rt squeakkgod fuck da opp fuck dear hoe
20506,0,rt ssbeirn bird plane boat noit fli human lakeeri cle
20508,1,rt wanna reason u look phone amp smile car run yo ass hoe
20509,1,rt stayclassay payback bitch realli
20510,1,rt stayfoqus dont eat pussi show vagfax
20511,1,rt stephdcx fuck nosey ass bitch swear lol
20512,1,rt stephanielazox hope got want bitch
20513,1,rt stepheeezyy rt nigga bitch never date femal anoth niggah name lol wtf
20514,0,rt stephpaulus yet master art eat powder donut without look like left charli sheen hous
20515,1,rt steveersh im star jone man love big bitch
20516,0,rt come wigga soft tweet
20517,1,rt stillandru white ppl call mexican beaner claim take job sugar skull tattoo
20518,0,rt stoolpresident tree fall wood nobodi around make nois nj blow away trash live
20519,1,rt strapdafool naw deez aint hoe u gota add mo
20520,1,rt stripsofgabbi stroke game stale gotta eat pussi like huski
20521,0,rt mamp bid social christma yet campaign cle market
20522,1,rt im gonna rock cock your gonna jam clam
20523,1,rt sugaarcane hoe like go talk one hoe like one hoe
20524,1,rt trestingalor know cunt nugget
20525,0,rt cavemaninc carminezozzora charli understood keep percentag lower
20526,1,rt survivingqueen pussi stay wet shes around gotta lick till wetter never
20527,1,rt sweatercamila lohanthoni littl bitch doesnt even like girl get follow dedic life
20528,1,rt sweetallie loyal girl realli truli come smart mouth argument hoe let pleas caus
20529,0,rt sweetrom azw bird feather
20530,0,rt sydrena pink fuzzi one amp silki silver one bathrob wonder thing
20531,1,rt sydneysoleil spiderman bitch highkey tho
20532,0,rt buy doubl stuf oreo boyfriend
20533,1,rt tkosway cum pussi love
20534,1,rt tgrun yeah check connect fuck wifi check lil bitch nigga
20535,0,rt tableninemut citi light charli chaplin movi via wordpressdotcom
20536,1,rt taexchana momma dee aint loyal aint pose tell main bitch bout side bitch
20537,1,rt tailorlamar yall nigga hoe
20538,1,rt takeyaah hoe thought
20539,1,rt tanajiamonay hate hype ass bitch like earli loud sit tf somewher
20540,1,rt tanakacallen tndyy awwww niggar thank much sure mean lot
20541,1,rt tanishalixpussi need compet women there one shit im bitch
20542,1,rt taylortm pacmanjonez philwotg whitest person tl alway ghetto im sick
20543,0,rt taylorcaniff wear beani winter long bandana till
20544,0,rt taylorcaniff im date yanke field get kiss cam bucketlist
20545,1,rt biggest two face bitch ever wont
20546,1,rt taylormrak peopl beg see women bodi minut theyr seen woman hoe oh okay
20547,1,rt taylorrdian sidelin hoe get mad bitch shut okay second time sudden
20548,1,rt taymaegotem bitch tweet like wanna suck dick like chill song bitch song
20549,1,rt taymi confus yall tweet wanna bitch roll weed ampsmok night like wtf kind standard
20550,1,rt taypaynay littl bitch
20551,1,rt taysymone hoe
20552,1,rt taysymone hoe got much say
20553,1,rt tbhbooti latina pussi like
20554,1,rt tbhjust twelv yeah scale one ten bitch
20555,0,rt tbhjuststop score flappi bird higher bronco score right
20556,1,rt tbhjustzach negat posit fuck smile beauti bitch
20557,1,rt trust bitch wordsofadvic
20558,0,rt teapot stuff broke loos must panic share gif instead
20559,1,rt teeaduh mani hoe ethnic
20560,1,rt teekaydontgaf westsidefle send hoe clean fse
20561,1,rt tekiaa wasnt put earth bitch like meamp damn sure dgaffff
20562,0,rt terrigeorgia charli crist lead rick scott florida governor race everi vote matter
20563,1,rt tfilooklik bae win dont get pussi tonight shiiiiiit
20564,0,rt prime suspect foley murder british jihadi wait declar allegi anonym
20565,1,rt thaboyrich nysanim use shame hoeprostitut social media call hustl lol
20566,0,rt donquixtot trash tbh startmikevik
20567,1,rt say girlfriend would believ drop hoe
20568,1,rt ohioan clown kid like sooo warm fuck wrong minnesota well bitch karma team
20569,1,rt thatniggashad visuallygift sound like soulless cunt
20570,0,rt thatgirlran act like age like awk moment thought tweet
20571,1,rt thatsryann think man cheat take bitch hous see wifi
20572,1,rt theartoftril dolph hoe bout rock dj holiday show memphi
20573,1,rt thechefboyrd victoriaaale anniespring ew shes ugli hoe
20574,1,rt thechefboyrd pussi popz sever
20575,1,rt thehighestpeak flavaaaaa ya ear hoe live lol
20576,1,rt thehighestpeak ya lil dumb ass bitch ian fwi
20577,1,rt theroyallif ha ha real name hasean yall get ghetto ass name
20578,1,rt thestrangest readi make today bitch
20579,0,rt theblueprint trash hope rt complexmag bigsean drop four new song
20580,1,rt theironsheik alex rodriguez lucki ryan dempster hit go get camel break neck son bitch
20581,1,rt theironsheik justin bieber win oscar suck ball dead dog midget dick son bitch
20582,1,rt theironsheik tbt learn english jabroni big bird break fuck neck
20583,1,rt theironsheik wake dumb son bitch
20584,1,rt theironsheik hello thebatman offici big time pussi
20585,1,rt sarah burk pussi b like
20586,1,rt u annoy hit dare ass bitch alway tryna test big ass lineback ass dude girl
20587,1,rt thebootycluh nigga settl easi bitch like dont yall wanna bitch challeng better
20588,1,rt thebrandymedel everi bitch got nigga gone alway fuck matter
20589,1,rt thecoreyholcomb bitch somewher cough like mug
20590,1,rt thecoreyholcomb espn jason whitlock pti ass kiss mister charli justifi bullshit eagl jackson
20591,1,rt thecoreyholcomb everi man cant bad bitch countri got cash amp r will go poverti roam
20592,1,rt thecoreyholcomb everi time sleep two women day prove countri problem educ bitch self
20593,1,rt thecoreyholcomb man happi next relationship fuck way bless bitch
20594,1,rt thecoreyholcomb got damn shame bitch wit raw ass dick suck skill wifey materi
20595,1,rt thecoreyholcomb long finger dike hoe pull glove instead wink bitch tri suck
20596,1,rt thecoreyholcomb man ever abort babi even abort bitch soon meet god amp babi face
20597,1,rt thecoreyholcomb peopl r mental stabl know beat kid amp talk club hoe amp stop dad
20598,1,rt thecoreyholcomb wnba superstar suck pussi top da world stop play amp da thousand r gone
20599,1,rt thecoreyholcomb bitch wit babi ask switch seat famili could togeth said bitch famili wasnt
20600,1,rt thecoreyholcomb twitter famili promis put tour schedul today soon pussi hustlin girl pay
20601,1,rt thecoreyholcomb gay girl suck pussi bitch took plan b pill day mean munch hoe ate
20602,1,rt thecoreyholcomb kick wit yall check yo squad buster amp blameamotherfuck ass bitch surround u twice
20603,1,rt thecrewfinest niggah thecrewfinest func fuccccccck upppppp
20604,1,rt thefrogod dat shit trash shirt inspir drake emoji tattoo preorder
20605,1,rt thegam rt game beat glocc la full video via youtub bitch cop cant
20606,1,rt thejokerxo weedcloudz sza freckl pussi
20607,1,rt thejudyann aint hoe get trap houseee
20608,1,rt thelibraicon rt wenotsock rt intensedesir bow wow look like stress save hoe wear
20609,1,rt therealquilli bitch fuck wit dead beat dad long cuttin
20610,1,rt therealemandm redisraw pussi lmao
20611,1,rt therealemandm settl pussi
20612,0,rt therealemandm yanke doodl farm cotton farm
20613,1,rt therealelp cnn tonight n word crackerwhich offens probabl one wont spell fuck
20614,1,rt therealiman price pussi toronto declin one henessey bottl quarter pounder combo larg fri
20615,1,rt thesexiertwin make today bitch
20616,1,rt thewayoftheid viola davi san wig still stuntin hoe classic beauti way htgawm
20617,1,rt thewhitegucci bitch blew high high drug
20618,1,rt theyloveblaq joselin sneak athea bitch dont like come like amp still sit yo ass onnat couch
20619,1,rt theyalltatifan told unfollow bitch aint wanna listen barbi
20620,0,rt theycallmenavi royaltyclubvp wors yet u meet bird nice ras your like someth u look familiar
20621,1,rt theyoungdread word go babe bitch love hate need forget your everyth your noth
20622,1,rt thiizz amp fuck bitch
20623,1,rt thinksarcasm music tast goe ghetto black girl depress white girl
20624,1,rt thirlrect fight bitch austin that gringo right aint one mess white chocol drop
20625,1,rt thisdayinmet apr waspoffici releas album killfuckdi taketheaddict mytorturedey wasp heavymet
20626,1,rt thotbucket kid wear huf sock dont sweat swag sweatshirt im like leav pussi rest us dude
20627,1,rt thoughtkendali dumb bitch ruin perfect good sweater
20628,1,rt thtsher ya bitch mad tell ha ill put ha
20629,1,rt tianarosee mari jane bitch
20630,1,rt tiaramescudi hate bitter bitch tri take away someon happi
20631,1,rt tiathegawd bitch tri wrong bitch amp dont even know
20632,1,rt guy like man fuck bitch deep insid miss bitch still love bitch amp want bitch
20633,0,rt ticiaverv royal citi kushit king mero sudannear river nileit seat ruler occupi egypt
20634,1,rt tictacsforsex girlfriend doesnt like bitch dont talk bitch
20635,1,rt tightgripp bitch said hope snow like hell summer actual fuck expect happen
20636,1,rt tigolbittiesxo bitch u born pound sephora mac ya face that ya natur face
20637,1,rt timbvtcher old soul like young bitch
20638,1,rt tinatbh rt u broke bitch expens tast
20639,1,rt tinykiss low self esteem nigga walk around braggin bitch fuck someth prove ppl
20640,0,rt tishforprez pointi nail game da bird
20641,1,rt tishforprez eat pussi
20642,1,rt dumb bitch
20643,0,rt tjcurtin bird eye view today activ thank brentjff great camera work
20644,1,rt tmaeleen bitch blew high amp dese drug
20645,1,rt tmoneypresa bae sing aint nun cut bitch much enthusiasm
20646,1,rt tnicollerauzi alway bitch opposit sex equal scandal larg sum hypocrisi
20647,0,rt toddknif full weakenednacho set except last song southern dark fest last month whos ape guitar
20648,0,rt tokmetzi dreigdwergen haatsmurfen en de roze khmer hoe twitter een slagveld werd via decorrespond
20649,0,rt tolkienproverb fairi tale deni exist sorrow failur
20650,1,rt tommykayyy aye littl bitch yall nigga hirin
20651,1,rt tommyjast da hoe cmon thru hatchi utica tdt rock dis biiaaaatch tdthoe teamspad highgang
20652,0,rt tomtomorrow report aerosol virus turn ape intellig seem like kind day
20653,0,rt tonymoor found chees cracker sandwich cabinet year expir ate anyway die tonight worst
20654,0,rt tonyrobbin pier morgan charli sheen take charli sheen take pay via
20655,1,rt toodopebro nigga tell hoe hes taken hes real nigga
20656,1,rt toujoour could never kiss bitch follow someon cup tea hoe look foolish
20657,0,rt townhallcom charli crist refus back racebas attack gop
20658,1,rt pussi good amp u forget pull
20659,1,rt trackinblackkev michelledbeadl shut fuck dumb bitch
20660,0,rt tracksideonlin track sweep yellow
20661,0,rt transtrenda okay okay tran bird
20662,1,rt trapfui hate dont text first type bitch
20663,1,rt trapgodcon squad bitch nigga thomasolmstead
20664,1,rt trapgrampa fuck ur bitch got bingo
20665,1,rt traphouseryan damn girl pussi talkin im keel nigga
20666,1,rt traplord ridin round blowin loud fuck hoe crowd rt lil rees vers lil nigga hip hop classic
20667,1,rt trapwithronni thot keep say nigga want bitch wtf els broke non cook ass
20668,1,rt smh rt yoo fuckin ego bust pussi
20669,0,rt alabama overr yr last week shown mani chink armor wv gave hell
20670,1,rt trentlilweezi trash
20671,1,rt treszthebest know rt bitch never gonna b happi follow social site
20672,1,rt trevsoelectr want hot bodi want bugatti better born wealth bitch
20673,1,rt treyjohnican possum hoe
20674,1,rt still nig
20675,0,rt trianglesoul wanna eat weed browni ask self realli wanna spend countless hour watch documentari sea
20676,1,rt wish made hoe fax id like show hoe fax date girl
20677,1,rt trillmnd bitch fuck nigga money know aint buy shit wont fuck broke nigga would give
20678,1,rt trillycjuici im realli chill talk everyon im far stuck bitch
20679,1,rt tristabe use shit aint shit bitch
20680,1,rt zitlalyl hes beaner nigga
20681,1,rt trrvvv bitch got birkin dont even car island let alon furnitur
20682,1,rt truudayyb where get beauti scar tough guy eat pussi scarfac
20683,1,rt trvpgxdx jen bitch daquan drop kid today keisha bitch dont got kid jen bitch swallow em
20684,1,rt trvpunzil gt bitch
20685,1,rt trvvp hoe got chill
20686,1,rt trynabefam like your hoe u sleep night
20687,0,rt tsgnew updat collegian dress yellow teletubbi face charg breakin theft chines food leftov
20688,1,rt tuitillidi icepick punk bitch blood mosh pit
20689,0,rt tumblrfunniest throw away paperbal perfect trash
20690,1,rt tupactaughtmeh somebodi find bitch amp fuck aint good dick fuck fat nigga
20691,1,rt tupactopus bad bitch get free night weeni hut jrs
20692,1,rt tupactopus hoe jitterbug
20693,1,rt tupactopus need bad bitch know treat pokemon master right
20694,1,rt bitch aint loyal
20695,1,rt twaimz never scream much like littl bitch fuck video game im leav earth iggby
20696,1,rt charl manson fiance difficult time plan honeymoon charli cant surf
20697,1,rt fuck say bitch kill
20698,1,rt twincitytyson bitch hang salti spatoon tweetin cant find good guy
20699,1,rt tyleryost guy best brownboyu alexiscarfield ciciphi love nig nog indyfam
20700,1,rt tylerfuck recent studi shown ur lil bitch
20701,1,rt tylergposey happi teen wolf here ianbohen get readi bitch slap berzerk
20702,1,rt tyleroakley merri christma everyon unless your fuck bitch liter go
20703,0,rt much coke charli sheen enough kill two half men guess
20704,1,rt umadddt fixitjesus bitch nugget fill mcdonald
20705,1,rt umadddt claw ass coreystweetnass u see bitch talkin shit twitter public
20706,1,rt ugiycuti one two three four mani nigger store
20707,1,rt uhfrocircus life nigger
20708,1,rt unanswerdvers bitch ever get ludacriss way
20709,1,rt unanswerdvers bitch tri kill kendrick lamar vibe
20710,1,rt unclepalacio bitch ass nigga squar
20711,1,rt weakenednacho california biggest retard dont forget holi releas amaz ep
20712,1,rt urbandictionari nigger fulli grown niglet
20713,1,rt urinnerdevil ur typic twitter hoe
20714,1,rt useemitch mani nigger store knooooooow steal
20715,0,rt usmnthistori usmnt day yank advanc groupofdeath despit loss ger
20716,1,rt vackralognn dont know go pancak face bitch twitter get tight everi time
20717,1,rt bodi thought wed get extra hr sleep brain decid wake hrs earlier brain bitch
20718,0,rt varepal charli rangel gop believ slaveri isnt rangel flagrant tax evad racist
20719,1,rt veeveeveeveeve obama id call press confer amp slit joe biden neck live tv show cracker mean
20720,1,rt velweb thank oneaday make vitamin size fuck twinki love give heimlich maneuv everi
20721,1,rt verkannt none bitch judg love dont think would like way
20722,1,rt versacecum bitch like still everybodi busi
20723,1,rt versacecum girl use halloween excus act like hoe get away smh
20724,1,rt versaceezi aint gonna text first cus pride bitch
20725,1,rt versaceezi date u dont even gotta worri bout talk hoe cus aint got
20726,1,rt versaceezi said want man pick bitch lucki pick gas price high hell
20727,1,rt versaceezi side hoe make us offici
20728,1,rt verseunansw bitch frozen ever let go
20729,1,rt verseunansw bitch frozen ever build snowman
20730,0,rt vexedment draya realli catch tan son look window like ikea monkey everybodi trick
20731,1,rt vickstarisabel kyleighhmarie type bitch lmao yass
20732,1,rt vickybeanmr girl go talk hoe game strong
20733,1,rt vickybeanmr live world full unloy hoe amp ugli nigga ask hug
20734,1,rt vickybeanmr u yo main bitch see yo side bitch public
20735,1,rt vincestapl news bitch cook
20736,0,rt vinehumor flappi bird take life hear bird crash everi time someth goe wrong
20737,1,rt vinnycrack bitch got itun term condit tattoo
20738,0,rt sen harri reid list thing republican block senat via townhallcom
20739,0,rt virleehol cbinflux well sure heck know read im read trash right almost everyth ive heard
20740,1,rt vntonx suck duck thot lol look like ur autocorrect chang dick duck meant said bitch
20741,1,rt vodkapapixo weedcloudz god drake trash thank
20742,1,rt vodkapapixo black girl never guess caus dont call hoe sell drug shoot nigga well
20743,1,rt whackko yall boyz fri fuck dat pussi nigga blue doe
20744,1,rt walkerkpt predict obama leav democrat parti shambl oh gosh hope realli bitch
20745,1,rt walkinghashtag dumbcollegefun mean girl honest bitch truth jacklynannn
20746,0,rt walshnyc world cup team jihadi root versharma vocativ
20747,1,rt warningfragil everyon alway say girl realli bitchi boy fuck inconsider bitchi cunt actual
20748,0,rt washingtonpost china bird flu outbreak good sign bad sign bad sign
20749,1,rt wastedsatan ane cunt
20750,1,rt waymoflydenu yall hoe hurri singl mother
20751,1,rt wbkaylaa fake bitch hey girl
20752,0,rt wcvbkelleyt lot tweet media tonight elect night food record chees amp cracker
20753,0,rt weakenednacho last thought bed mock elect grade vote perot mayb relat
20754,1,rt wegomakeit pussi pussi pussi smell ya frum bout mile
20755,1,rt weirdstyl hoe lmfao
20757,1,rt whaddoyoumean mani bitch shadi
20758,1,rt whatupwxl vivalakash got dhem hoe
20759,1,rt whiskeyqueeen nigga aint shit hoe dick
20760,0,rt whisperdispatch charli wear dont tread flag pin everi dem show congress wear
20761,0,rt whitbreezi get cold beer hand aint mistakin cant hide redneck side
20762,1,rt whiteboytat shout girl wear holi cross leg got pussi that full sin
20763,1,rt whothatbela rais asia lil bitch could danc bruh
20764,1,rt lmfao hick
20765,1,rt willgoesham love bad bitch that fuckin problem
20766,1,rt ratchet hoe wear flip flop curl turn black like soul slave walk
20767,1,rt yo girl pussi stank soloexmachina tweet stink rt suck thing faith bitch
20768,0,rt wilw even shorter charli sheen move mel gibson
20769,1,rt winksosa aintshitsweet rakwonogod nigga mess wrong bitch
20770,1,rt wintervphillip steal bitch
20771,1,rt wisdomspew stupid redneck anim husbandri mean get hitch blue tick hound misti
20772,1,rt wishfull big booti bitch stagbechillin ass rt idoclyf tit
20773,1,rt wittybigtwitti use word cunt loos
20774,1,rt wizkhalifa current take ur bitch brain creativ wierd
20775,0,rt wizkhalifa east coast there color hair everywher must sweetest wave ever
20776,1,rt wizkhalifa respect man vision gang bitch follow
20777,1,rt wizkhalifa share feel iss hoe shit keep
20778,1,rt wizkhalifa woke sleazi im bout make day bitch
20779,0,rt wleerpcv chines social media feed total hysteria onset bird flu amp recent dead pig river shang
20780,1,rt wojtata fuck fuck skank ass cunt
20781,1,rt wojtata huntley high school retard high school ever
20782,1,rt woodpusha bitch tri give dick hickey
20783,1,rt wrong fa laughin dem nicca cryin n interrog ass
20784,1,rt use buy tee n wear dem bitch ass lol
20785,1,rt im steadi hearin bout suppos tuff street nicca gettin fuccd n dey ass smh gay sad
20786,1,rt aint een kno bitch
20787,1,rt woridstarcomedi your stress someon realiz got hoe
20788,1,rt enough mind fuck pass fuck nacho cunt
20789,1,rt worstbehavior dont give bf head your lame bitch hes probabl cheat bitch suck shit
20790,1,rt wrongmusicvin musicthatdoesntmatch hoe aint loyal
20791,1,rt wrongwaybennett southern know differ redneck white trash
20792,0,rt wtfdawkin let go yanke
20793,1,rt wtfuxupjessi hoe cool unclaim kept low peopl dont call hoe
20794,0,rt gov rick scott refus debat charli crist small fan
20795,0,rt wwwobert new avi thank b oreo
20796,1,rt whatev matter mani time kid fuck never becom pussi promis
20797,1,rt xbrandi real bitch suck dick
20798,1,rt xcarameljonesx dont say friend everyon know babi well bitch life
20799,1,rt xdsmooth shoutout niggah go follow
20800,1,rt xdsmooth rememb one bitch ass ate last week
20801,1,rt xdsmooth izthatxp lmao niggah twitter kenosha bitch cant train like florida bitch
20802,1,rt xdsmooth mixxedbreedxo niggah trip everybodi
20803,1,rt xdsmooth damn niggah side bitch got make sandwich
20804,1,rt xdsmooth free niggah
20805,1,rt xdsmooth ask what definit preppi white girl niggah said starbuck
20806,1,rt xdsmooth took yo job bitch
20807,1,rt xdsmooth nooo left paper basement n niggah get cake
20808,1,rt xdsmooth way niggah flinch movi priceless
20809,1,rt xdsmooth niggah said lip dri ass hell lmao
20810,1,rt xgingeraveng cunt said wont rt ppl use foul languag lack intellig bitch let introduc
20811,1,rt yung nation riot still bump hoe
20812,1,rt xnikiaaa damn hous arrest amp yup tht bitch like
20813,1,rt xpoppinwhe yall bitch corni
20814,1,rt xpoppinwhe lol thirst real dis bitch
20815,1,rt xsalutebaddazz well got conform bodi count five high hoe
20816,1,rt xtaygottii taefrmutw xtaygottii iont like yall alway talk even tryna funni thou bitch
20817,1,rt xthemaddhatt your twin rt polierburrr get pussi ate rt rt
20818,1,rt know dumb bitch like
20819,1,rt xjimbo multi till die bitch believ
20820,0,rt feel crisp fall wind spin around watch color leav fall like rainbow color raindrop
20821,1,rt xfleezus cant turn hoe housewif
20822,1,rt xjayyandrew im trynna find wifey type hoe type
20823,1,rt xleaaahh want subway dem bitch sound good
20824,1,rt xofcklov hellobrooklynn spare
20825,1,rt xojack definit tell whos whore bitch wear slight warm
20826,1,rt xobeauti realli straight bold bitch hate man
20827,1,rt xochaton your littl bitch im straight rude
20828,1,rt xochinadol hoe lost
20829,1,rt xofantasybbi mexican bitch better win crown nuestrabellezalatina
20830,1,rt xojeanine dawg pet peev find cute guy hoe automat lose interest dont
20831,0,rt xoxogee chest tattoo femal trash
20832,1,rt xoxonieceyi lol imma start hand guid amp manual caus bitch wanna bad
20833,1,rt ill fuck bitch real
20834,1,rt xoxokellylynn yall hoe spend bundl mk purs match wallet nail done dont
20835,1,rt xsamanthaelain good girl worth bitch amp peopl still fail realiz
20836,1,rt xtruthseekerx notoriousbeep blaxican
20837,1,rt xxlowkeychayi let bitch talk that free promot
20838,1,rt street aint go hoe everybodi got someon real hold
20839,1,rt ynevereleven vernnotic dont want play csgo your bitch wont play fuck leagu legend game shit
20840,1,rt yaboybillny funni slut say u mad caus im real like bitch swerv cuz u actual water gtfo
20841,1,rt yaboybillny u ph scale mayb caus basic hoe
20842,1,rt ugli bitch prolli cockey lookin dick ball close time suckin time
20843,0,rt whos blame yanke underperform year ump manag ebola outbreakhow bout
20844,1,rt realiz got hoe
20845,1,rt smoke wit bitch nap let play music bet turn boosi slow shit real shit
20846,1,rt xdsmooth fell love pussi never even got
20847,1,rt yepitstrey like fuck come cool son man fuck bitch ass
20848,1,rt yespaul bitch unnecessari thing lol
20849,1,rt ygaddi obama bitch
20850,1,rt yglukeg arizona hot hell liter minut later fuckin hurrican katrina bitch
20851,1,rt yofavrapp head first everi time im
20852,1,rt yoboijackson fck hoe catch grip
20853,1,rt yofwm damn babe sike forev fuck basic bitch
20854,1,rt yograndmabitch crush bitch man tri show could treat better never luck
20855,1,rt yolythegod dick bitch sell mother soul inconsist dick dick know isnt stay
20856,1,rt yooslim yall virgo bitch gotta chill think yall
20857,1,rt youlovelena wtf rt ambitiousrom peed bitch ill cut shit
20858,1,rt hoe aint loyal
20859,1,rt youngscrap sent bitch smiley face bitch love smiley face
20860,1,rt youngtravo u aint never pregnanc scare pussi trash ladi professortrav
20861,1,rt younngmel fuck half bitch mount rainier fuck wit
20862,1,rt know girlfriend dont littl bitch respect move
20863,1,rt put number blocklist stop convert mfs ill make hoe topless
20864,1,rt yunggleesh rather fukk bitch dat fukk eryday den fukk dat bitch tri hol n cold whore n da sheet cnt een look
20865,1,rt yungsexxistud hoe tweet like put dick throat wont choke ask say song hoe
20866,1,rt yungbabydad randallsomia theyr fuck two year old act like wont mind tag bitch violat
20867,1,rt yungkatana free wop
20868,1,rt dont want good girl hoe choic
20869,1,rt yunglust weakndmlg hannahtherapp hoe yearround yeezi taught
20870,1,rt yungtfti bitch say eeeeeee hoe
20871,1,rt yungturd miley cyrus macklemor amp adam levin got togeth n like let get retard fuck hair cut ever
20872,1,rt yungxprnc approach yo bitch like
20873,1,rt yunheaux ppl uk go dumb hard curs like shit cunt like dam cunt cant shit
20874,1,rt westondiamond fuck dude talk shit friend beat ass bitch
20875,1,rt ywrspeedi nah bitch harbor citi
20876,1,rt gabbi bitch amp made jacki make tea packet first
20877,1,rt gabbi bitch amp turn xbox nasti foot
20878,1,rt let gabbi get drunk ass give bitch breadbitch love bread
20879,1,rt zfearless fuck bitch think
20880,1,rt zluketheduk tonyjrodriguez bunch redneck hammer three straight day
20881,1,rt zachbooti build dresser realli make crave ice cold glass pussi right dude
20882,1,rt zachpiecowiak your fuck queer
20883,0,rt trash generat
20884,0,rt thinkpiec kid call trash garbag day
20885,1,rt zakkmcdaniel need least bitch date
